"General Note","Genre","Author Id","Work Id","work_name","Edition Details","binding_book","volume","Edition Id","more_information","Type","Manually changed"
"","פרוזה","164","1626","מהאדם","","מסיפורי בראשית","","164-13","","סיפור","false"
"","פרוזה","164","1627","בני השבטים","","מימי הבינים","","164-14","הקדמה","סיפור","false"
"","פרוזה","128","1630","עלילת-דם","","כתבים עבריים","","128-1","ירושלים: מוסד ביאליק, תשל""ו","סיפור","false"
"","פרוזה","13","1667","שְלֹמֹה מוֹלְכוֹ","","","","","תל אביב: עם עובד, תש""ו.","ספר","false"
"","פרוזה","178","1671","אליקים המשוגע","","סיפורים","","178-1","תל-אביב: ד. רכגולד, תש""ם 1980","סיפור","false"
"","פרוזה","164","1689","חזיונות ומעשים","","מימי הקבלה והחסידות","","164-11","","סיפור","false"
"","פרוזה","186","1716","בעשן הקטרת","","","","","","ספר","false"
"","פרוזה","6","1729","בית חנן","","","","","","ספר","false"
"","פרוזה","142","1730","סורר ומורה","","","","","","ספר","false"
"","פרוזה","76","1745","מכתב גדול...","","סיפורים","","76-2","","סיפור","false"
"","פרוזה","164","1748","פּוֹעֵל  בָּטֵל","","בתחומה של עיר","","164-6","","סיפור","false"
"","פרוזה","164","1749","הכיור האחרון","","סיפורי כפר","","164-2","","סיפור","false"
"","פרוזה","171","1773","בְּנַחַל-פְּרָת","בתוך: ""כתבי ח""א זוטא: ישנים וגם חדשים"" הוצאת טל-חרמון, ירושלים תרצ""א","בְּיָמִים מִקֶּדֶם","","171-1","ע“פ “כתבי ח”א זוטא: ישנים וגם חדשים” הוצאת טל-חרמון, ירושלים תרצ""א","סיפור","false"
"","פרוזה","84","1787","התרנגול הפודה והמציל","","כלוב מלא עוף: אגדות חז""ל","","84-1","תל אביב: עם עובד, 1981.","סיפור","false"
"","פרוזה","231","1792","בת המים","","","","","","ספר","false"
"","פרוזה","219","1798","מסתרי פאריס – כרך שני","","","","","","ספר","false"
"","פרוזה","116","1806","דִמְעַת-עֲשֻׁקִים","","וע“פ כתבים נבחרים, כרך א', הוצאת “חובבי הספרות”, וינה, תר”פ","","116-1","","סיפור","false"
"","פרוזה","164","1809","רָאשֵׁי-אָבוֹת","","בתים ומשפחות","","164-15","","סיפור","false"
"","פרוזה","256","1821","באש ובחרב","","","","","","ספר","false"
"","פרוזה","69","1829","""צבר"" למחצה","","היאור הירוק","","69-2","תל אביב : מ' ניומן, תש""ז 1947","סיפור","false"
"","פרוזה","8","1833","כינור אם","","בית הניצוץ (מראות ואגדות)","","8-1","","סיפור","false"
"","פרוזה","237","1855","הַנֵּרוֹת","","","","","","ספר","false"
"","פרוזה","164","1874","נִדּוּיָה שֶׁל מֵתָה","","סיפורי תוגה","","164-16","","סיפור","false"
"","פרוזה","44","1875","ספר ראשון","","בימים ההם","","44-2","","סיפור","false"
"","פרוזה","261","1891","פִּיל בֶּן פִּילִים","","","","","","ספר","false"
"","פרוזה","69","1892","שלוש בנות ההר","","סיפורים בלתי-מקובצים","","69-1","נאספים לראשונה בפרויקט בן-יהודה","סיפור","false"
"","פרוזה","186","1901","כאשר פקד האל","","","","","","ספר","false"
"","פרוזה","95","1909","התועה בדרכי החיים או תולדות יוסף היתום מעיר מדמנה: כרך ב","","התועה בדרכי החיים או תולדות יוסף היתום מעיר מדמנה (רומן)","","95-2","","סיפור","false"
"","פרוזה","30","1912","""יודלי""","","ממרירות החיים: סיפורים וציורים","","30-1","פיטרקוב: תושיה, תר""ס 1900.","סיפור","false"
"","פרוזה","142","1917","אֵיך עָשִׂיתִי לִי פְרָעוֹת בְּעַצְמִי","","","","","","ספר","false"
"","פרוזה","186","1919","השתלשלות מסבות","","","","","","ספר","false"
"","פרוזה","70","1931","החרטה","","ביהודה החדשה – קבץ ציורים","חלק ראשון","70-2","","סיפור","false"
"","פרוזה","164","1935","אַהֲבַת-נְעוּרִים","","סיפורי זיכרון","","164-17","","סיפור","false"
"","פרוזה","128","1939","בשביל צנון אחד","","כתבים עבריים","","128-1","ירושלים: מוסד ביאליק, תשל""ו","סיפור","false"
"","פרוזה","263","1956","אהבה וגאוה","","","","","","ספר","false"
"","פרוזה","21","1959","הקווצה","","זכרונות לבית דוד / על-פי צבי הרמן רֶקְנְדוֹרְף","כרך א","21-1","ע""פ הוצאת “אחיאסף”, וארשה, 1893–1897","סיפור","false"
"","פרוזה","132","1978","סוד האדמה","","חזיונות והרהורים","כרך ראשון","132-1","","סיפור","true"
"","פרוזה","178","1985","מנחם הסופר","","סיפורים","","178-1","תל-אביב: ד. רכגולד, תש""ם 1980","סיפור","false"
"","פרוזה","164","2001","משעבוד לגאולה","","בתחומה של עיר","","164-6","","סיפור","false"
"","פרוזה","10","2019","חַמְסִין","","הגוף הגאוני (ט""ז סיפורים)","","10-3","ע“פ מהדורת משרד הבטחון, ספרית תרמיל, כסליו תשמ”א – נובמבר 1980","סיפור","false"
"","פרוזה","114","2028","בגד בוגדים: סיפור מימי שמעון כהן גדול","","","","","ע""פ קול עלמה עבריה, בעריכת טובה כהן ושמואל פיינר, בני ברק: הוצאת הקיבוץ המאוחד, 2006. (נדפס במקור בוארשה, דפוס גינז, תרנ""א 1891)","ספר","false"
"","פרוזה","6","2043","חוזי חזיונות","","","","","","ספר","false"
"","פרוזה","91","2054","לֶקֶט","","","","","","ספר","false"
"","פרוזה","76","2062","הדורך","","סיפורים","","76-2","","סיפור","false"
"","פרוזה","164","2066","בְּעֶגְלַת-הַבַּרְזֶל","","בתחומה של עיר","","164-6","","סיפור","false"
"","פרוזה","164","2067","בתים","","בתים ומשפחות","","164-15","","סיפור","false"
"","פרוזה","80","2086","מטיפוסי בית-המדרש","","פיליטונים","","80-1","","סיפור","false"
"","פרוזה","10","2087","בשם רבי ישו מנצרת","","תַּחַת שָׁמַיִם אֲדֻמִים: כל סיפורי המלחמה","","10-2","ע“פ מהדורת מסדה, תל אביב, תש”ד 1962. (פורסם לראשונה בשנת 1925)","סיפור","false"
"","פרוזה","267","2107","אלמון האובד","","","","","","ספר","false"
"","פרוזה","237","2110","בַּת-הַמֶּלֶךְ עַל הָעֲדָשָׁה","","","","","","ספר","false"
"","פרוזה","186","2112","לוויה","","","","","","ספר","false"
"","פרוזה","219","2119","מסתרי פאריס – כרך רביעי","","","","","","ספר","false"
"","פרוזה","65","2125","שמעון עציוני","","שמעון עציוני","","65-1","","סיפור","false"
"","פרוזה","46","2129","האבכה?","","","","","","ספר","false"
"","פרוזה","164","2141","בשמי מרומים","","משלושה מועדים","","164-12","","סיפור","false"
"","פרוזה","164","2142","בבית אביה","","באין תקוה","","164-18","","סיפור","false"
"","פרוזה","128","2145","האשכנזי","","כתבים עבריים","","128-1","ירושלים: מוסד ביאליק, תשל""ו","סיפור","false"
"","פרוזה","69","2152","אַלְמָנוּת","","היאור הירוק","","69-2","תל אביב : מ' ניומן, תש""ז 1947","סיפור","false"
"","פרוזה","8","2155","""אווז אפור""","","בית הניצוץ (מראות ואגדות)","","8-1","","סיפור","false"
"","פרוזה","10","2158","שְׁלָשׁ הַחֲלוּצוֹת","","שלש החלוצות","ד","10-1","","סיפור","true"
"","פרוזה","231","2171","בֻּבָּה גִבְהַת-עֵינָיִם","","","","","","ספר","false"
"","פרוזה","76","2189","מגילת חנניה","","כל כתבי ש. בן־ציון","","76-1","תל אביב: דביר, תש""ט","סיפור","false"
"","פרוזה","164","2193","זוֹ בֶּצַד זוֹ","","סיפורי אהבה","","164-5","","סיפור","false"
"","פרוזה","44","2194","לא נחת ביעקב","","ספורים קטנים","","44-1","","סיפור","false"
"","פרוזה","186","2222","הניח את רוחו","","","","","","ספר","false"
"","פרוזה","10","2225","השגעון הגדול","","","","","ע“פ מהדורת “דביר”, תל אביב, תשמ”ט 1989","ספר","false"
"","פרוזה","95","2230","גמול ישרים: כרך שני","","גמול ישרים (רומן)","","95-3","וארשא: הוצאת בית מסחר הספרים של מרדכי קאצענעלענבאגען בוילנה, תרס""ה","סיפור","false"
"","פרוזה","30","2233","אם-חורגת","","ממרירות החיים: סיפורים וציורים","","30-1","פיטרקוב: תושיה, תר""ס 1900.","סיפור","false"
"","פרוזה","142","2235","עגלה ערופה","","","","","","ספר","false"
"","פרוזה","70","2249","גוי קדוש","","ביהודה החדשה – קבץ ציורים","חלק שני","70-2","","סיפור","false"
"","פרוזה","24","2252","בין אבות לבנים","","ספר הבדיחה והחידוד ע""פ “ספר הבדיחה והחידוד”","כרך שני","24-1","הוצאת דביר, תל אביב 1963","סיפור","true"
"","פרוזה","164","2253","עוֹרְבָא  פָּרַח","","באין תקוה","","164-18","","סיפור","false"
"","פרוזה","164","2254","מימי בית שני: בבל, פרס ויוון","","משלושה מועדים","","164-12","","סיפור","false"
"","פרוזה","128","2257","פסח מוקדם","","כתבים עבריים","","128-1","ירושלים: מוסד ביאליק, תשל""ו","סיפור","false"
"","פרוזה","21","2275","הכינור","","זכרונות לבית דוד / על-פי צבי הרמן רֶקְנְדוֹרְף","כרך ב","21-1","ע""פ הוצאת “אחיאסף”, וארשה, 1893–1897","סיפור","false"
"","פרוזה","89","2290","מְגִלַּת עָרְפָּה","","מֵאַגָּדוֹת הַמֶּלֶךְ דָּוִד","","89-4","","סיפור","false"
"","פרוזה","84","2293","עורבים חורגים","","כלוב מלא עוף: אגדות חז""ל","","84-1","תל אביב: עם עובד, 1981.","סיפור","false"
"","פרוזה","132","2294","שירת הזמיר","","חזיונות והרהורים","כרך ראשון","132-1","","סיפור","true"
"","פרוזה","164","2303","בית תבנה","","רומנים קצרים","","164-19","","סיפור","false"
"","פרוזה","178","2304","משה או שלושת הנביאים","","סיפורים","","178-1","תל-אביב: ד. רכגולד, תש""ם 1980","סיפור","false"
"","פרוזה","231","2307","הַנַּעֲרָה הַקְּטַנָה הַנּוֹסַעַת בָּאֳנִיָּה הַגְּדוֹלָה","","","","","","ספר","false"
